City,Category,Business name,Owner / contact,Phone,Email,Website,Instagram / Facebook,Google rating,Review count,Biggest gap,Source,Best channel,Status,Last contact,Next action,Address,Maps link
Birmingham,builders,S K Builders,,07895 232637,,,,4,4,No website; Only 4 reviews,Google Places,,New,,,"95 Somerville Rd, Birmingham B10 9EX, UK",https://maps.google.com/?cid=2463104104761125040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,West Top Builders Ltd,,07904 933731,,,,5,4,No website; Only 4 reviews,Google Places,,New,,,"185 Westbourne Rd, Handsworth, Birmingham B21, UK",https://maps.google.com/?cid=3304642406543520266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Birmingham Patio’s and Fencing,,0121 635 9279,,,,5,4,No website; Only 4 reviews,Google Places,,New,,,"Located in Kings Court Investments, School Rd, Birmingham B28 8JG, UK",https://maps.google.com/?cid=13140461388079465628&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,Electrical Services,,0121 777 4895,,,,5,4,No website; Only 4 reviews,Google Places,,New,,,"55 Silverton Cres, Birmingham B13 9NH, UK",https://maps.google.com/?cid=10645751092173603759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,MH Driveways,,07838 616267,,,,4,4,No website; Only 4 reviews,Google Places,,New,,,"82 Dunvegan Rd, Erdington, Birmingham B24 9HH, UK",https://maps.google.com/?cid=17199729974543765365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Mortgage Advice Bureau,,0121 431 2468,,,,5,4,No website; Only 4 reviews,Google Places,,New,,,"28 Carver St, Birmingham B1 3AS, UK",https://maps.google.com/?cid=17290165703552626412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,kitchen fitters,J R Cook Kitchen Installations,,07780 477977,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"Avon, 20 Donald Rd, Bedminster Down, Bristol BS13 7BU, UK",https://maps.google.com/?cid=10056244389161783833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Bristol Bathroom Fitters,,07950 381389,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"25 Signal Rd, Bristol BS16 5PF, UK",https://maps.google.com/?cid=10791844817158077291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,Southwest Plumber - Emergency Plumbing & Heating,,07379 475143,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"Avon, 61 Broad St, Bristol BS1 2EJ, UK",https://maps.google.com/?cid=6125591694827853219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,MB Service,,07713 134918,,,,4.2,5,No website; Only 5 reviews,Google Places,,New,,,"Westbury Ln, Sea Mills, Bristol BS9 2PQ, UK",https://maps.google.com/?cid=7511387544726362600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Abubakar Driving School,,07903 191720,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"1, 19 Halston Dr, St Paul's, Bristol BS2 9JL, UK",https://maps.google.com/?cid=15816119274072801673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Eazidrive School of Motoring,,07952 174457,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"4 Alexandra Gardens, Soundwell, Bristol BS16 4QJ, UK",https://maps.google.com/?cid=17023560715015371462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,RS 7 Star Builders Ltd.,,07774 221086,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"63 Hillaries Rd, Birmingham B23 7QS, UK",https://maps.google.com/?cid=1588359589420060638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,First choice builder,,07929 562480,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"39 Sherwood Rd, Birmingham B28 0EX, UK",https://maps.google.com/?cid=6048653167876406518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,Power plus electrical services ltd,,07853 192302,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"Deakins Rd, Birmingham B25 8DX, UK",https://maps.google.com/?cid=18236556105938765365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Sim Strength,,07832 282111,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"11 Fulham Rd, Balsall Heath, Birmingham B11 4QD, UK",https://maps.google.com/?cid=9448742927785203419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Jay Dhillon Personal Trainer & Online Coach,,07756 578666,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"Kingdom gym, 49 Ward St, Birmingham B19 3TD, UK",https://maps.google.com/?cid=9359477474307167022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Milika Cataki Mortgages,,07308 672371,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"41 S Loop Park, Birmingham B16 0AF, UK",https://maps.google.com/?cid=7879384256268822235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driving schools,Automatic Driving Lessons Birmingham: MiAuto Driving School,,07786 404880,,,,5,5,No website; Only 5 reviews,Google Places,,New,,,"Coventry Rd, Birmingham B10 0LL, UK",https://maps.google.com/?cid=17835213840293017051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Bristol Building Solutions,,07815 909179,,,,5,6,No website; Only 6 reviews,Google Places,,New,,,"245 Station Rd, Bristol BS15 4XW, UK",https://maps.google.com/?cid=6748511268617094702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,CDS Resin,,0800 292 7454,,,,4.8,6,No website; Only 6 reviews,Google Places,,New,,,"Newminster House, 29 Baldwin St, Bristol BS1 1LT, UK",https://maps.google.com/?cid=6375850261775350223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Dart Jerry Ltd,,0117 955 9911,,,,4.2,6,No website; Only 6 reviews,Google Places,,New,,,"23 Maze St, Bristol BS5 9TQ, UK",https://maps.google.com/?cid=4240508215847648021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Yaqub & Co Chartered Accountants,,0117 951 7864,,,,4.3,6,No website; Only 6 reviews,Google Places,,New,,,"Access from, 443 Stapleton Rd, main road, Easton, Bristol BS5 6NB, UK",https://maps.google.com/?cid=14340605374304601819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Larkos & Partners,,0117 962 9282,,,,4.2,6,No website; Only 6 reviews,Google Places,,New,,,"128 Stoke Ln, Bristol BS9 3RJ, UK",https://maps.google.com/?cid=4983417921770842362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Charlie Parnham - Mortgage Advisor,,07880 565613,,,,5,6,No website; Only 6 reviews,Google Places,,New,,,"52 Connaught Rd, Bristol BS4 1LF, UK",https://maps.google.com/?cid=13670036576468938154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,Birmingham Plumbing and Drainworks,,(205) 862-8351,,,,4.3,6,No website; Only 6 reviews,Google Places,,New,,,"1601 5th Ave N Suite 161, Birmingham, AL 35203, USA",https://maps.google.com/?cid=5075419463133795241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Strength and Wellbeing,,07890 080212,,,,5,6,No website; Only 6 reviews,Google Places,,New,,,"140 Heath Mill Ln, Deritend, Birmingham B9 4AR, UK",https://maps.google.com/?cid=4299704009214533121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,The Expert Mortgage,,0121 769 1294,,,,5,6,No website; Only 6 reviews,Google Places,,New,,,"213 Soho Rd, Birmingham B21 9SX, UK",https://maps.google.com/?cid=5555315522129385249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,B C PLUMBING AND HEATING,,07803 825738,,,,3,7,No website; Only 7 reviews,Google Places,,New,,,"27 Warden Rd, Bedminster, Bristol BS3 1BU, UK",https://maps.google.com/?cid=5474564770187770063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,Nick Kirk Heating and Plumbing,,07967 637422,,,,4.7,7,No website; Only 7 reviews,Google Places,,New,,,"34 Gore Rd, Bristol BS3 2LX, UK",https://maps.google.com/?cid=2455946837472020721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Bayliss Accountants LTD - Bristol,,0117 298 0991,,,,5,7,No website; Only 7 reviews,Google Places,,New,,,"3rd Floor Old, stock exchange buildings, St Nicholas St, Bristol BS1 1TG, UK",https://maps.google.com/?cid=16341450898288466218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,H.R builder,,07555 580170,,,,5,7,No website; Only 7 reviews,Google Places,,New,,,"Flat 25, Birmingham B5 7XR, UK",https://maps.google.com/?cid=10954749332156670429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Khan Builders,,07704 555943,,,,2.7,7,No website; Only 7 reviews,Google Places,,New,,,"17, Birmingham B33 9HS, UK",https://maps.google.com/?cid=17005545044478496560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Longcroft Building Services,,0117 968 0918,,,,3.6,8,No website; Only 8 reviews,Google Places,,New,,,"8-10 Whiteladies Rd, Clifton, Bristol BS8 1PD, UK",https://maps.google.com/?cid=18382981957331791186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,H N S Kitchen Bedroom,,0121 440 0440,,,,5,8,No website; Only 8 reviews,Google Places,,New,,,"470 Moseley Rd, Balsall Heath, Birmingham B12 9AN, UK",https://maps.google.com/?cid=8013112389036603966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,On Time Plumbing Inc,,(205) 588-0875,,,,4.4,8,No website; Only 8 reviews,Google Places,,New,,,"2022 Eagle Valley Dr, Birmingham, AL 35242, USA",https://maps.google.com/?cid=2306010203320957819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,beauty salons,Dollhouse Birmingham,,07488 870588,,,,5,8,No website; Only 8 reviews,Google Places,,New,,,"Phenix Salon Suites, 2 Snow Hill Queensway, Birmingham B4 6WR, UK",https://maps.google.com/?cid=3053325487367153741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,estate agents,Moves Estate Agents Birmingham,,0121 517 1810,,,,5,8,No website; Only 8 reviews,Google Places,,New,,,"First Floor, Regus Buiding, Fort Pkwy, Birmingham B24 9FE, UK",https://maps.google.com/?cid=5405002229359825679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Master Roofing & Cleaning,,07402 227866,,,,4.6,9,No website; Only 9 reviews,Google Places,,New,,,"61 Bantry Rd, Knowle, Bristol BS4 1JX, UK",https://maps.google.com/?cid=17143891976545865740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,electricians,Kavin Electrical Services Bristol,,07360 266299,,,,5,9,No website; Only 9 reviews,Google Places,,New,,,"5 Baldwin St, Bristol BS1 1RU, UK",https://maps.google.com/?cid=12950859053657327336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,All Stone Paving LTD,,07933 092635,,,,4.6,9,No website; Only 9 reviews,Google Places,,New,,,"55 Meadgate, Emersons Green, Bristol BS16 7BB, UK",https://maps.google.com/?cid=207907822659751591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Liam Crawford Fitness,,07397 801717,,,,5,9,No website; Only 9 reviews,Google Places,,New,,,"Origin athletic, Welsh Back, Bristol BS1 4SB, UK",https://maps.google.com/?cid=18183515655286121010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Gainsborough Driveways Uk,,0121 689 4768,,,,4,9,No website; Only 9 reviews,Google Places,,New,,,"Fashoda Rd, Birmingham B29 7QJ, UK",https://maps.google.com/?cid=15599871633538014130&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Pauline's Driving School,,07879 424188,,,,3,10,No website; Only 10 reviews,Google Places,,New,,,"Keble Ave, Bristol BS13 8PT, UK",https://maps.google.com/?cid=11433077264133942003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Ikenga Fitness Birmingham,,07888 395635,,,,5,10,No website; Only 10 reviews,Google Places,,New,,,"1 Islington Row Middleway, Birmingham B15 1LA, UK",https://maps.google.com/?cid=9441220595191051054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,The Bristol Roofers,,07458 943727,,,,4.8,11,No website; Only 11 reviews,Google Places,,New,,,"30 Davey St, St Paul's, Bristol BS2 9LE, UK",https://maps.google.com/?cid=78245435122334856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,beauty salons,"Rebel Beauty Bristol - Builder Gel, Gel Polish, Hard Gel, Extensions & Tooth Gems Old Market",,07872 510311,,,,5,11,No website; Only 11 reviews,Google Places,,New,,,"24 West St, Bristol BS2 0BH, UK",https://maps.google.com/?cid=14592871975920114004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Platinum Kitchens & Bedrooms,,07791 491159,,,,5,11,No website; Only 11 reviews,Google Places,,New,,,"30 Birch Rd E, Birmingham B6 7DB, UK",https://maps.google.com/?cid=2717890553017102233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,City Accountants,,0121 777 8000,,,,5,11,No website; Only 11 reviews,Google Places,,New,,,"43B Formans Rd, Birmingham B11 3AA, UK",https://maps.google.com/?cid=1116566813267234702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,M&L Garden & Landscapes,,07584 688363,,,,5,12,No website; Only 12 reviews,Google Places,,New,,,"4 Warstock Rd, Birmingham B14 4ST, UK",https://maps.google.com/?cid=2562418834486672704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Fields Landscapers,,07968 820360,,,,5,12,No website; Only 12 reviews,Google Places,,New,,,"1997 Coventry Rd, Yardley, Birmingham B26 3HN, UK",https://maps.google.com/?cid=14565370057927951866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,D&A Paving Systems Ltd,,07934 558038,,,,5,12,No website; Only 12 reviews,Google Places,,New,,,"227 Longbridge Ln, Longbridge, Birmingham B31 4RE, UK",https://maps.google.com/?cid=4422822780431990346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cafes,HOWM Birmingham,,0121 289 4561,,,,5,12,No website; Only 12 reviews,Google Places,,New,,,"92-95 Livery St, Birmingham B3 1RJ, UK",https://maps.google.com/?cid=8447609972887671857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,solicitors,No Win No Fee Solicitors Birmingham,,0333 577 3638,,,,4.9,12,No website; Only 12 reviews,Google Places,,New,,,"35 Wilson Rd, Handsworth, Birmingham B19 1LY, UK",https://maps.google.com/?cid=3247548654781134253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,British Cleaning Services.,,07791 779112,,,,4.7,12,No website; Only 12 reviews,Google Places,,New,,,"103 Oldfield Rd, Balsall Heath, Birmingham B12 8TN, UK",https://maps.google.com/?cid=7224292437216222226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,Care Gas Limited,,07796 875550,,,,5,13,No website; Only 13 reviews,Google Places,,New,,,"Ashton Dr, Bristol BS3 2PN, UK",https://maps.google.com/?cid=1130627472454196450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,solicitors,Aidan woods & Co Solicitors,,0117 952 2006,,,,3.5,13,No website; Only 13 reviews,Google Places,,New,,,"The Kingswood Colliers, 98 Regent St, Kingswood, Bristol BS15 8HP, UK",https://maps.google.com/?cid=4697841808039745423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Parkfield Building Services Ltd,,0121 241 2959,,,,4.7,13,No website; Only 13 reviews,Google Places,,New,,,"6, Witton, Birmingham B6 7AU, UK",https://maps.google.com/?cid=17591990060778985528&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Ad Driveline Limited,,07771 137011,,,,4.7,13,No website; Only 13 reviews,Google Places,,New,,,"609 Holly Ln, Erdington, Birmingham B24 9NR, UK",https://maps.google.com/?cid=1560422011057928717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Leeray Mortgages,,020 3488 7907,,,,5,14,No website; Only 14 reviews,Google Places,,New,,,"Blackthorn House, Mary Ann St, Birmingham B3 1RL, UK",https://maps.google.com/?cid=906357800206949709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Mercedes H Personal Trainer,,07481 418826,,,,5,15,No website; Only 15 reviews,Google Places,,New,,,"Explore Ln, Bristol BS1 5TY, UK",https://maps.google.com/?cid=3600644923074702976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,GS Fitness,,07778 624478,,,,5,15,No website; Only 15 reviews,Google Places,,New,,,"Workout Harbourside Floating, Harbour, Welsh Back, Bristol BS1 4SB, UK",https://maps.google.com/?cid=2586962378128100282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Gaynor Steele Garden Design,,07976 323265,,,,5,15,No website; Only 15 reviews,Google Places,,New,,,"200 Newhall St, Birmingham B3 1SH, UK",https://maps.google.com/?cid=14486037944507129399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,JT Plumbing,,07817 850729,,,,4.9,16,No website; Only 16 reviews,Google Places,,New,,,"64 Malvern Rd, Bristol BS5 8JB, UK",https://maps.google.com/?cid=14280073501182388464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,"Innoo Plumbing, Gas & Bathrooms",,0121 517 0027,,,,4.5,16,No website; Only 16 reviews,Google Places,,New,,,"24A New John St W, Birmingham B19 3NB, UK",https://maps.google.com/?cid=6695926270627278781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Norris Paving Inc,,(205) 674-5947,,,,4.5,16,No website; Only 16 reviews,Google Places,,New,,,"3448 Forestdale Bend Rd, Birmingham, AL 35214, USA",https://maps.google.com/?cid=1277754651588240938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Reliance Cleaning Solutions,,0121 517 0340,,,,5,16,No website; Only 16 reviews,Google Places,,New,,,"48 Hylton St, Birmingham B18 6HN, UK",https://maps.google.com/?cid=2510743355675547701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Driver Training Inc,,(276) 644-1845,,,,4.2,17,No website; Only 17 reviews,Google Places,,New,,,"1061 Old Abingdon Hwy, Bristol, VA 24201, USA",https://maps.google.com/?cid=7085843066272941665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,bathroom fitters,Bathroom Envy,,07460 328386,,,,5,17,No website; Only 17 reviews,Google Places,,New,,,"Reddicap Hill, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B75 7BQ, UK",https://maps.google.com/?cid=18386497919161543196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,solicitors,Birmingham Solicitors,,0121 816 1246,,,,4.1,18,No website; Only 18 reviews,Google Places,,New,,,"Third Floor, White House, 111 New St, Birmingham B2 4EU, UK",https://maps.google.com/?cid=11141576052641437550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Dan Hare Driving School,,07712 647783,,,,5,19,No website; Only 19 reviews,Google Places,,New,,,"Bath Rd, Brislington, Bristol BS4 5PF, UK",https://maps.google.com/?cid=17914312142523284756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Bella Cleaning Services,,07501 302344,,,,4.9,19,No website; Only 19 reviews,Google Places,,New,,,"36 Whiteladies Rd, Clifton, Bristol BS8 2LG, UK",https://maps.google.com/?cid=15039398686151278056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Hilton Kitchens & Bedrooms Ltd,,07756 550942,,,,4.4,19,No website; Only 19 reviews,Google Places,,New,,,"Unit 2, Premier Trading Estate, Dartmouth Middleway, Birmingham B7 4AT, UK",https://maps.google.com/?cid=7822815202214198857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,West Midlands Driveways & Patios,,07562 769718,,,,4.4,19,No website; Only 19 reviews,Google Places,,New,,,"88 Birmingham Rd, Birmingham B43 6NT, UK",https://maps.google.com/?cid=17724933363760069609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,ProElec247 ltd,,0121 517 0608,,,,5,20,No website,Google Places,,New,,,"74 Northwood St, Birmingham B3 1TT, UK",https://maps.google.com/?cid=9037706788715872623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,John Charcol,,0121 233 2184,,,,4.6,21,No website,Google Places,,New,,,"Office 3, 50-54 St Paul's Square, Birmingham B3 1QS, UK",https://maps.google.com/?cid=5223207105781044589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,opticians,THE EYE CLINIC,,0121 464 9860,,,,5,21,No website,Google Places,,New,,,"34 Grantham Rd, Sparkbrook, Birmingham B11 1LU, UK",https://maps.google.com/?cid=6842977071142468109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,opticians,Eyecare Opticians & Diabetic Eye Sceening Centre,,0121 773 2129,,,,4.8,22,No website,Google Places,,New,,,"1A Dora Rd, Small Heath, Birmingham B10 9RF, UK",https://maps.google.com/?cid=3596873470056750915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
